date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:59:09	5809/5809	---M--	200	added ('OK')	image/jpeg	etag:%2216b1-659d12fb-51eca9f9a1673a0;;;%22	https://growhub.themepul.com/wp-content/uploads/2024/01/3-300x300.jpg	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-content/uploads/2024/01/3-300x300.jpg	(from https://growhub.themepul.com/shop/page/2/)
23:59:11	135497/135497	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:00%20GMT	https://growhub.themepul.com/product/wifi-speker/?add-to-cart=5013	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product/wifi-speker/index9938.html	(from https://growhub.themepul.com/product/wifi-speker/)
23:59:13	135131/135131	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:00%20GMT	https://growhub.themepul.com/product/wifi-speker/?add-to-cart=4970	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product/wifi-speker/indexdc4c.html	(from https://growhub.themepul.com/product/wifi-speker/)
23:59:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Mar%202024%2018:59:04%20GMT	https://growhub.themepul.com/shop/page/1/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/shop/page/1/index.html	(from https://growhub.themepul.com/shop/page/2/)
23:59:14	135194/135194	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:00%20GMT	https://growhub.themepul.com/product/wifi-speker/?add-to-cart=5015	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product/wifi-speker/index5ff6.html	(from https://growhub.themepul.com/product/wifi-speker/)
23:59:14	612/612	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:06%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/71	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/71.json	(from https://growhub.themepul.com/product-tag/1tb/)
23:59:15	3508/3508	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/1tb/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/1tb/feed/index.html	(from https://growhub.themepul.com/product-tag/1tb/)
23:59:16	116740/116740	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:02%20GMT	https://growhub.themepul.com/shop/page/2/?add-to-cart=5020	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/shop/page/2/index3229.html	(from https://growhub.themepul.com/shop/page/2/)
23:59:16	621/621	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:07%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/76	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/76.json	(from https://growhub.themepul.com/product-tag/camara/)
23:59:16	3545/3545	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/camara/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/camara/feed/index.html	(from https://growhub.themepul.com/product-tag/camara/)
23:59:17	636/636	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:09%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/67	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/67.json	(from https://growhub.themepul.com/product-tag/cooling-fan/)
23:59:19	3536/3536	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/cooling-fan/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/cooling-fan/feed/index.html	(from https://growhub.themepul.com/product-tag/cooling-fan/)
23:59:19	116678/116678	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:09%20GMT	https://growhub.themepul.com/product-tag/camara/?add-to-cart=5010	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/camara/index6336.html	(from https://growhub.themepul.com/product-tag/camara/)
23:59:20	612/612	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:12%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/59	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/59.json	(from https://growhub.themepul.com/product-tag/cpu/)
23:59:21	116359/116359	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:07%20GMT	https://growhub.themepul.com/product-tag/1tb/?add-to-cart=5012	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/1tb/index5206.html	(from https://growhub.themepul.com/product-tag/1tb/)
23:59:21	3508/3508	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/cpu/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/cpu/feed/index.html	(from https://growhub.themepul.com/product-tag/cpu/)
23:59:21	116725/116725	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:10%20GMT	https://growhub.themepul.com/product-tag/cooling-fan/?add-to-cart=5014	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/cooling-fan/index39c6.html	(from https://growhub.themepul.com/product-tag/cooling-fan/)
23:59:22	624/624	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:14%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/65	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/65.json	(from https://growhub.themepul.com/product-tag/digital/)
23:59:22	3554/3554	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/digital/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/digital/feed/index.html	(from https://growhub.themepul.com/product-tag/digital/)
23:59:23	116447/116447	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:13%20GMT	https://growhub.themepul.com/product-tag/cpu/?add-to-cart=5018	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/cpu/index78d0.html	(from https://growhub.themepul.com/product-tag/cpu/)
23:59:23	645/645	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:15%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/75	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/75.json	(from https://growhub.themepul.com/product-tag/digital-camara/)
23:59:23	3569/3569	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/digital-camara/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/digital-camara/feed/index.html	(from https://growhub.themepul.com/product-tag/digital-camara/)
23:59:24	612/612	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:16%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/68	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/68.json	(from https://growhub.themepul.com/product-tag/fan/)
23:59:25	3512/3512	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/fan/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/fan/feed/index.html	(from https://growhub.themepul.com/product-tag/fan/)
23:59:25	116459/116459	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:15%20GMT	https://growhub.themepul.com/product-tag/digital/?add-to-cart=5015	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/digital/index5ff6.html	(from https://growhub.themepul.com/product-tag/digital/)
23:59:27	630/630	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:18%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/51	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/51.json	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:29	116725/116725	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:16%20GMT	https://growhub.themepul.com/product-tag/digital-camara/?add-to-cart=5010	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/digital-camara/index6336.html	(from https://growhub.themepul.com/product-tag/digital-camara/)
23:59:29	18031/18031	---MCZ	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/headphone/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/feed/index.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:29	116606/116606	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:18%20GMT	https://growhub.themepul.com/product-tag/fan/?add-to-cart=5014	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/fan/index39c6.html	(from https://growhub.themepul.com/product-tag/fan/)
23:59:29	133916/133916	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:20%20GMT	https://growhub.themepul.com/product-tag/headphone/?add-to-cart=5013	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/index9938.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:30	612/612	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:22%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/64	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/64.json	(from https://growhub.themepul.com/product-tag/ips/)
23:59:34	133877/133877	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:22%20GMT	https://growhub.themepul.com/product-tag/headphone/?add-to-cart=5009	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/index0fbf.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:35	133872/133872	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:22%20GMT	https://growhub.themepul.com/product-tag/headphone/?add-to-cart=5019	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/indexd8e2.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:35	133911/133911	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:22%20GMT	https://growhub.themepul.com/product-tag/headphone/?add-to-cart=5016	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/indexa311.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:35	133912/133912	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:24%20GMT	https://growhub.themepul.com/product-tag/headphone/?add-to-cart=4970	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/indexdc4c.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:36	621/621	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:28%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/66	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/66.json	(from https://growhub.themepul.com/product-tag/latest/)
23:59:37	3542/3542	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/ips/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/ips/feed/index.html	(from https://growhub.themepul.com/product-tag/ips/)
23:59:39	3551/3551	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/latest/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/latest/feed/index.html	(from https://growhub.themepul.com/product-tag/latest/)
23:59:40	133879/133879	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:28%20GMT	https://growhub.themepul.com/product-tag/headphone/?add-to-cart=5020	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/index3229.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:40	116427/116427	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:29%20GMT	https://growhub.themepul.com/product-tag/ips/?add-to-cart=5015	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/ips/index5ff6.html	(from https://growhub.themepul.com/product-tag/ips/)
23:59:41	133905/133905	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:27%20GMT	https://growhub.themepul.com/product-tag/headphone/?add-to-cart=5017	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/headphone/index0935.html	(from https://growhub.themepul.com/product-tag/headphone/)
23:59:41	624/624	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:33%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/61	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/61.json	(from https://growhub.themepul.com/product-tag/monitor/)
23:59:41	3520/3520	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/monitor/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/monitor/feed/index.html	(from https://growhub.themepul.com/product-tag/monitor/)
23:59:42	3509/3509	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/pc/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/pc/feed/index.html	(from https://growhub.themepul.com/product-tag/pc/)
23:59:43	116434/116434	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:33%20GMT	https://growhub.themepul.com/product-tag/latest/?add-to-cart=5015	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/latest/index5ff6.html	(from https://growhub.themepul.com/product-tag/latest/)
23:59:44	116474/116474	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:34%20GMT	https://growhub.themepul.com/product-tag/monitor/?add-to-cart=5018	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/monitor/index78d0.html	(from https://growhub.themepul.com/product-tag/monitor/)
23:59:44	609/609	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:34%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/69	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/69.json	(from https://growhub.themepul.com/product-tag/pc/)
23:59:45	15616/15616	---MCZ	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/phone/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/phone/feed/index.html	(from https://growhub.themepul.com/product-tag/phone/)
23:59:46	618/618	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:37%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/52	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/52.json	(from https://growhub.themepul.com/product-tag/phone/)
23:59:49	116615/116615	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:37%20GMT	https://growhub.themepul.com/product-tag/pc/?add-to-cart=5014	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/pc/index39c6.html	(from https://growhub.themepul.com/product-tag/pc/)
23:59:50	130949/130949	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:39%20GMT	https://growhub.themepul.com/product-tag/phone/?add-to-cart=5019	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/phone/indexd8e2.html	(from https://growhub.themepul.com/product-tag/phone/)
23:59:50	130949/130949	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:39%20GMT	https://growhub.themepul.com/product-tag/phone/?add-to-cart=5009	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/phone/index0fbf.html	(from https://growhub.themepul.com/product-tag/phone/)
23:59:50	130917/130917	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:39%20GMT	https://growhub.themepul.com/product-tag/phone/?add-to-cart=5013	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/phone/index9938.html	(from https://growhub.themepul.com/product-tag/phone/)
23:59:51	639/639	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:43%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/63	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/63.json	(from https://growhub.themepul.com/product-tag/power-supply/)
23:59:52	3543/3543	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/power-supply/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/power-supply/feed/index.html	(from https://growhub.themepul.com/product-tag/power-supply/)
23:59:54	130901/130901	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:42%20GMT	https://growhub.themepul.com/product-tag/phone/?add-to-cart=4970	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/phone/indexdc4c.html	(from https://growhub.themepul.com/product-tag/phone/)
23:59:55	130944/130944	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:43%20GMT	https://growhub.themepul.com/product-tag/phone/?add-to-cart=5017	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/phone/index0935.html	(from https://growhub.themepul.com/product-tag/phone/)
23:59:55	130901/130901	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:43%20GMT	https://growhub.themepul.com/product-tag/phone/?add-to-cart=5020	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/phone/index3229.html	(from https://growhub.themepul.com/product-tag/phone/)
23:59:55	116724/116724	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:45%20GMT	https://growhub.themepul.com/product-tag/power-supply/?add-to-cart=5016	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/power-supply/indexa311.html	(from https://growhub.themepul.com/product-tag/power-supply/)
23:59:56	630/630	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:47%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/60	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/60.json	(from https://growhub.themepul.com/product-tag/processor/)
23:59:56	5929/5929	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/processor/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/processor/feed/index.html	(from https://growhub.themepul.com/product-tag/processor/)
23:59:57	618/618	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:49%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/74	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/74.json	(from https://growhub.themepul.com/product-tag/smart/)
23:59:57	3531/3531	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/smart/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/smart/feed/index.html	(from https://growhub.themepul.com/product-tag/smart/)
23:59:59	636/636	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:51%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/58	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/58.json	(from https://growhub.themepul.com/product-tag/smart-phone/)
00:00:00	119361/119361	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:49%20GMT	https://growhub.themepul.com/product-tag/processor/?add-to-cart=5016	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/processor/indexa311.html	(from https://growhub.themepul.com/product-tag/processor/)
00:00:01	116281/116281	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:50%20GMT	https://growhub.themepul.com/product-tag/smart/?add-to-cart=5011	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/smart/indexa056.html	(from https://growhub.themepul.com/product-tag/smart/)
00:00:01	3536/3536	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/smart-phone/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/smart-phone/feed/index.html	(from https://growhub.themepul.com/product-tag/smart-phone/)
00:00:01	119359/119359	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:49%20GMT	https://growhub.themepul.com/product-tag/processor/?add-to-cart=5018	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/processor/index78d0.html	(from https://growhub.themepul.com/product-tag/processor/)
00:00:01	3549/3549	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/smart-watch/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/smart-watch/feed/index.html	(from https://growhub.themepul.com/product-tag/smart-watch/)
00:00:02	636/636	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:53%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/72	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/72.json	(from https://growhub.themepul.com/product-tag/smart-watch/)
00:00:02	116556/116556	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:53%20GMT	https://growhub.themepul.com/product-tag/smart-phone/?add-to-cart=5019	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/smart-phone/indexd8e2.html	(from https://growhub.themepul.com/product-tag/smart-phone/)
00:00:03	621/621	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:55%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/62	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/62.json	(from https://growhub.themepul.com/product-tag/speker/)
00:00:03	3521/3521	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/speker/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/speker/feed/index.html	(from https://growhub.themepul.com/product-tag/speker/)
00:00:04	116329/116329	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:55%20GMT	https://growhub.themepul.com/product-tag/smart-watch/?add-to-cart=5011	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/smart-watch/indexa056.html	(from https://growhub.themepul.com/product-tag/smart-watch/)
00:00:04	612/612	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:56%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/70	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/70.json	(from https://growhub.themepul.com/product-tag/ssd/)
00:00:04	3508/3508	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/ssd/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/ssd/feed/index.html	(from https://growhub.themepul.com/product-tag/ssd/)
00:00:05	116509/116509	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:56%20GMT	https://growhub.themepul.com/product-tag/speker/?add-to-cart=5017	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/speker/index0935.html	(from https://growhub.themepul.com/product-tag/speker/)
00:00:05	618/618	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:57%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_tag/73	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_tag/73.json	(from https://growhub.themepul.com/product-tag/watch/)
00:00:05	3531/3531	---M-Z	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-tag/watch/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/watch/feed/index.html	(from https://growhub.themepul.com/product-tag/watch/)
00:00:07	649/649	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2018:59:58%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_cat/49	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_cat/49.json	(from https://growhub.themepul.com/product-category/head-phone/)
00:00:08	116397/116397	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:57%20GMT	https://growhub.themepul.com/product-tag/ssd/?add-to-cart=5012	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/ssd/index5206.html	(from https://growhub.themepul.com/product-tag/ssd/)
00:00:08	20464/20464	---MCZ	200	added ('OK')	application/rss+xml	etag:%2279119fe8d9bbc03de9730d7039faba61%22	https://growhub.themepul.com/product-category/head-phone/feed/	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-category/head-phone/feed/index.html	(from https://growhub.themepul.com/product-category/head-phone/)
00:00:08	116331/116331	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2018:59:58%20GMT	https://growhub.themepul.com/product-tag/watch/?add-to-cart=5011	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-tag/watch/indexa056.html	(from https://growhub.themepul.com/product-tag/watch/)
00:00:09	634/634	---M-Z	200	added ('OK')	application/json	date:Fri,%2015%20Mar%202024%2019:00:01%20GMT	https://growhub.themepul.com/wp-json/wp/v2/product_cat/50	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/wp-json/wp/v2/product_cat/50.json	(from https://growhub.themepul.com/product-category/phone/)
00:00:11	136579/136579	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Mar%202024%2019:00:00%20GMT	https://growhub.themepul.com/product-category/head-phone/?add-to-cart=5013	C:/My%20Web%20Sites/newest%20green/growhub.themepul.com/product-category/head-phone/index9938.html	(from https://growhub.themepul.com/product-category/head-phone/)
